tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1137837,388012,True,Sun Oct 15 15:37:45 +0000 2017,@115830 i just found out amazon charged me £79 for prime for a year. Why ? Can i get my money back ? Im not a reg customer...,1137836,
727620,294302,True,Wed Oct 11 06:38:57 +0000 2017,"It's being really disappointing, when your products are not being delivered on time and Amazon say it's being delivered @115850 #unhappy https://t.co/sXB3l5r3cX",727619,
1190821,399897,True,Wed Oct 25 07:22:24 +0000 2017,ほんとにAmazon来なかった…マジか…,1190820,
1282239,140379,True,Thu Oct 26 18:03:26 +0000 2017,@AmazonHelp Vai ser minha primeira experiência lendo uma obra dela! Só assisti ao filme A Garota no Trem e amei ❤️,1282240,1282238.0
1231620,408888,True,Wed Oct 25 21:27:56 +0000 2017,@117093 i know y'all bitches have beet sugar so why can't i buy it,1231619,
2184742,466599,True,Thu Nov 09 17:50:10 +0000 2017,@AmazonHelp I'm confused. Paid extra for next day shipping. Item shipped yesterday but I won't receive until Friday.,2184741,
1719172,520453,True,Sun Nov 26 06:38:21 +0000 2017,@AmazonHelp I meant what hours can I call that number? Is that 24 hours a day? @AmazonHelp,1719173,1719171.0
2823088,552055,True,Mon Nov 27 08:37:20 +0000 2017,"@116313 
AmazonさんAmazonさんNW-A45HNの追加受注とかの予定は今後ありますか？
出来ればAmazonさんから購入したいのですが売り切れらしくて……(´；ω；`) https://t.co/UjGnG6xli2",2823086,
1492735,466648,True,Fri Nov 03 10:03:29 +0000 2017,"I have ordered for one day guaranteed delivery, see what you have to say @115850 @AmazonHelp ? https://t.co/qggHofdSJz","1492734,1492736",
1662603,506977,True,Mon Nov 06 09:21:54 +0000 2017,@AmazonHelp This link appears to be broken https://t.co/xAltot5LCZ,"1662596,1662604",
616892,180181,True,Wed Nov 22 13:54:55 +0000 2017,"@115821 Here’s four Prime orders where you missed two-day commitments, because you had the USPS deliver them:

111-5902853-2925841
111-6482683-2028253
111-3284221-9227437
111-3284221-922743",616891,616893.0
350623,199254,True,Sun Oct 08 09:14:55 +0000 2017,"@115850  i have made atleast 20 calls to the Amazon customer care to get refund for a poor product and got refund in two

Best Regards https://t.co/EpAfYIqtQj",350622,
1780116,534825,True,Wed Oct 18 04:34:56 +0000 2017,@AmazonHelp Link says I don’t have any previous orders in the last 6 months when I clearly do... https://t.co/gImW3uO9ew,1780117,1780115.0
821725,315723,True,Thu Oct 12 22:55:48 +0000 2017,@AmazonHelp Lmao I was just kidding 😅 it should be arriving within the next week sorry for bothering you guys keep up the great work,821727,821724.0
126083,144294,True,Sun Nov 26 08:55:15 +0000 2017,"@AmazonHelp Day 16 Rajni from the cs team promised yesterday if the pay balance is not reflecting in 24 hours she will add it manually immediately, guess what! Today she says she can't and I'll have to wait for 24 hours!! What a joke!! Amazon look into this!!! It's getting ridiculous!!!",126084,126080.0
64149,130724,True,Thu Nov 30 07:09:20 +0000 2017,"So many days yet no update. @AmazonHelp 
There are cases of fraud pick ups.
Guys be aware @130725 @130726 @17497 @130727 @115530 @130728 @115531 @115532 @130729 @115533 @130730 https://t.co/dLyuiAUNro",64148,
1730661,320512,True,Tue Nov 07 11:34:57 +0000 2017,@115821 guys thank you for delivering well delayed diwali gift after 2 weeks and in second time  :-) Appreciate the customer support,1730660,
1098712,379265,True,Sun Oct 15 06:22:26 +0000 2017,"@AmazonHelp Have been grappling with customer service for 03 weeks now, 😂 another link another form, #AmazonGreatCheaters","1098714,1098715",1098711.0
2807529,279162,True,Wed Nov 22 03:08:44 +0000 2017,@115821 I got 15$ gift card of https://t.co/WAkL6VvFGg as reward.It is not visible on amazon.in.Unable to use it on https://t.co/WAkL6VvFGg as no company ships in jaipur.Please provide a way so that i can utilize my giftcard.@115850,2807528,
862505,324801,True,Fri Oct 13 14:35:39 +0000 2017,@115850 @AmazonHelp #cheating  careless  orderd 5738 received 3738 replacement is also the same #AmazonEffect #bechoaurbhago https://t.co/TalRcEL43r,"862501,862509,862510",
2604222,736897,True,Fri Nov 17 14:11:15 +0000 2017,"@AmazonHelp Tomorrow. Now estimated is the 20th. Weather related, perhaps?",2604225,2604221.0
141052,147815,True,Mon Nov 27 11:28:07 +0000 2017,"@AmazonHelp i just received my replacement order. one item is fine, the other has arrived in just as bad condition, if not worse, than before. less than impressed 😩",141053,141051.0
248690,175080,True,Thu Oct 05 16:04:21 +0000 2017,"@AmazonHelp @119356 the customer cr nmbr is useless.no option to talk to cstmr cr executv.
i hv smthng vry impt to ask,ths hlpline is usels",248689,
918184,337836,True,Sat Oct 21 10:02:21 +0000 2017,"@AmazonHelp horibl customer support, false promises, and commitment, surely dragging this to consumer forum.   @119356  @115850",918183,
1827304,548433,True,Fri Oct 20 04:46:48 +0000 2017,@AmazonHelp Still no package. It says it was in transit to the carrier at 12:37AM today. What's the deal? Should I still be expecting it today?,1827305,1827303.0
376018,205189,True,Mon Oct 09 02:13:13 +0000 2017,@115821 i pay you. You promise delivery and do not fulfill. #amazon #amazonfail #scammers #badcustomerservice #done #breachpromises,376016,
2381772,686674,True,Tue Nov 14 06:03:49 +0000 2017,@AmazonHelp https://t.co/Rxbs3plQds,2381771,
2306096,669036,True,Mon Nov 13 00:16:13 +0000 2017,Why are all my prime deliveries delayed @115821 ?! @AmazonHelp,2306094,
984105,353303,True,Sat Oct 14 09:50:50 +0000 2017,Dear @115850 I did not get my product but it says it got deliverd.I spoke to CS. No help. Wud u pls mind giving me a very good explanation,984104,
1138349,388135,True,Wed Nov 01 23:50:01 +0000 2017,@AmazonHelp Indeed you did I needed a suit bag for an important interview in Texas and you failed me,1138351,1138347.0
2631421,743041,True,Fri Nov 17 18:25:26 +0000 2017,@AmazonHelp That's such a relief 😥 I felt so dumb!,2631420,2631422.0
1618358,496193,True,Sun Nov 05 14:34:57 +0000 2017,"@118919 i m being fooled sir.  #408-3443578-8174720 is this coming or not? no human customer care service for third world ""India"" oh!","1618357,1618359,1618360",
1441952,454552,True,Thu Nov 02 12:25:58 +0000 2017,"Amazonでウルトラサンムン予約したけどまだ支払いのメール来なーい。
いつ来るのー？",1441951,
327051,193932,True,Sat Oct 07 17:05:58 +0000 2017,@AmazonHelp We had to buy another present your Prime Service is a disgrace and your frankly pathetic delivery service is a joke now cost me another £30,327053,327015.0
1745573,526328,True,Tue Nov 07 14:40:49 +0000 2017,@AmazonHelp Id no. 184122637174 please try calling more than once in case we miss a call...you guys cant just postpone delivery,1745572,
1493324,466774,True,Fri Nov 03 10:23:22 +0000 2017,@115830 any idea why my order delivery date has changed by a week?,1493323,
2392742,689018,True,Tue Nov 14 10:19:37 +0000 2017,@AmazonHelp I keep getting emails saying my package can’t be delivered because my address isn’t valid. It is valid! I’m at the address right now. I think your courier just doesn’t know where it is. Please can you help?,2392741,
2176710,624160,True,Thu Nov 09 15:09:09 +0000 2017,@AmazonHelp  I haven't received the cash back for OnePlus 5 prchsd on Sept  of RS 2000 yet(axis bank)? Could u solve the pblm pls...,2176708,
1525907,473911,True,Sat Nov 04 14:05:46 +0000 2017,@AmazonHelp Esa gracias,1525909,1525906.0
89200,135292,True,Thu Nov 30 07:09:29 +0000 2017,"Questioning the helpfulness of @115821 help, not sure they even read my question ""Did I place my order wrong?"" #CUSTOMERSERVICEFAIL https://t.co/zR8QOvXTbc",89199,
2562001,727099,True,Thu Nov 16 17:55:45 +0000 2017,@115850    why ? Akhir q? https://t.co/LGxnXs0rQs,2562000,
863813,325138,True,Fri Oct 20 17:17:11 +0000 2017,@AmazonHelp I’ve got a HUGE issue. I placed an order and used a gift card balance to pay for it but my credit card was just charged. Why?!,863812,
1148714,390330,True,Tue Oct 24 14:10:06 +0000 2017,@115850 got fake charger from selr WireZone &amp; then I checked comment so I got to knw this usr who givs 5 star to only WireZone's products https://t.co/6MJQzwm5Ed,"1148713,1148715",
2541765,722703,True,Thu Nov 16 11:46:54 +0000 2017,è arrivato il mio pacco amazon il corriere sembrava fabri fibra,2541764,
166506,154673,True,Fri Nov 24 23:58:11 +0000 2017,@AmazonHelp Hey. Yes it is up to date. Same with the app which needed a download then an instant update. It’s just stuck on that loop. All other apps work. I looked at that link before and checked against it. Any other ideas? Have you had issues with the PS3 app at all?,166507,166505.0
577679,173707,True,Sun Dec 03 10:20:30 +0000 2017,"@AmazonHelp THANKS BUT I DON'T SEE INFO ON HOW TO USE THE REMOTE. IT REALLY SHOULD NOT BE HARD TO REWIND OR TURN VOLUME UP. ""TURN VOLUME UP"" OR ""REWIND 1 MINUTE"" SHOULD BE ALL. IT SAYS IT CAN'T OR DOES NOT WORK WITH MY ""DEVICE"" SMH. WHICH IS A SONY SMART TV. LESS THAN A YEAR OLD",577681,577678.0
1124077,385064,True,Tue Oct 24 07:44:47 +0000 2017,"@116928 B.dias, aún no llega un pedido. Contacté con vendedor que dice que salió de vuestro almacén y que hable con Uds.",1124076,
254577,176510,True,Thu Oct 05 18:13:12 +0000 2017,"@AmazonHelp Lieferung ist HEUTE, am DONNERSTAG, um etwa 18:45 Uhr #angekommen.",254579,254576.0
723987,293375,True,Thu Oct 12 03:40:09 +0000 2017,"@AmazonHelp My order was finally delivered, and I very much appreciate the help I received from Luis A. and Brian (or Bryan?). Thank you, both!",723988,723985.0
980023,352390,True,Thu Nov 02 23:45:13 +0000 2017,"Hallo @115825 , wieso finde ich unter PRIME Filmgenres keine Dokus mehr?",980022,
2961755,221293,True,Wed Nov 29 21:22:57 +0000 2017,"@AmazonHelp Ahí tienes el número de pedido 407-8517352-5133922 , al que van asociadas ya tres quejas que aunque no sirven para nada me gusta ponerla",2961756,2961754.0
1394531,444309,True,Mon Oct 16 17:00:44 +0000 2017,"@AmazonHelp I talked with ur customer care executive he take necessary action &amp; mail logistic team,he insure me my product delivered me today only.","1394533,1394534",1394529.0
1425014,451069,True,Mon Oct 16 18:03:22 +0000 2017,@115821 why is this box so large ???????? https://t.co/psfdwMyHNd,1425013,
657874,276614,True,Wed Nov 22 23:46:16 +0000 2017,"@AmazonHelp Amazon Logistics.

So.",657875,657873.0
2634891,743852,True,Fri Nov 17 18:56:34 +0000 2017,"@116875 se chingo a todos los retails con sus descuentos del bien fin, conseguí Nintendo switch en $6665 pesotes",2634890,
2319942,672383,True,Mon Nov 13 13:17:51 +0000 2017,@120533 je pense qu’on n’a pas la même définition de « lieu sûr » #wtf https://t.co/xChptn3JW4,2319941,
511732,237646,True,Fri Dec 01 22:52:22 +0000 2017,Fire tablet and case supposed to come on Monday. Only get the case. Called Amazon to send another tablet. On Wednesday I get a package. It's another case. I call them again and they overnight a tablet. Come back from work and I get a THIRD FUCKING CASE FOR A TABLET I DON'T HAVE. https://t.co/SBxP6y8ThM,511731,
1423496,450791,True,Thu Nov 02 10:10:14 +0000 2017,@AmazonHelp 情報ありがとうございます。 登録解除から再度サインインはすでに試しているのでフォームより問い合わせを行いました。,1423498,1423494.0
2419901,695178,True,Mon Nov 27 19:00:36 +0000 2017,"@AmazonHelp Gracias, eso fue lo que hicimos, contactarlos 😕",2419903,2419900.0
1245410,130119,True,Thu Oct 26 00:10:46 +0000 2017,"@AmazonHelp it was actually the GUARANTEED delivery date, and yes, you missed it officially as of 10 minutes ago",1245408,1245411.0
1078471,374405,True,Tue Oct 24 00:41:29 +0000 2017,@14249 can we do anything about the fact stuff I ordered last week for a project this week still aren’t here? #nothappy,1078470,
1307634,309302,True,Fri Oct 27 03:25:09 +0000 2017,"@115850 
Dear sir
As i had raised the issue on 14 oct itself ... but unfortunately not acted upon by amazon .. the market share went down https://t.co/PQTJkvLYmf",1307633,
1691985,472074,True,Mon Nov 06 20:49:49 +0000 2017,@UPSHelp  and @AmazonHelp  you two need to talk to each other there is clearly a break somewhere,1691983,
69736,131799,True,Fri Nov 24 11:10:32 +0000 2017,"@AmazonHelp Si il y a de la place, je les prends 😊 oui bien sûr ce sont mes petites et pas de soucis",69734,69737.0
562931,251774,True,Sat Dec 02 23:30:47 +0000 2017,@115821 y’all are really making me wait 8 days till I get my package?,562929,
125286,144096,True,Fri Nov 24 02:25:57 +0000 2017,@AmazonHelp Não havia resolução fácil e imediata. Eu só não seria prejudicada se tivesse chegado dentro do prazo me dando tempo para fazer a devolução ou se tivessem enviado o produto em bom estado.,125285,125287.0
2478914,188010,True,Wed Nov 15 14:58:51 +0000 2017,"@AmazonHelp Yes it has, despite the original delivery date being today. Major inconvenience as they were items I need without fail by tomorrow AM.",2478916,2478913.0
2825501,153394,True,Mon Nov 27 10:34:11 +0000 2017,@AmazonHelp Non et par le chat on m'a dit qu'il n'y avait aucun soucis que le colis n'a pas été livré et non qu'il est perdu. Sauf que j'ai un preuve écrite et vocale que le colis a été oublié,2825502,2825500.0
2311173,670288,True,Mon Nov 13 05:07:02 +0000 2017,ペルソナのサントラってamazonプライムで聴けるの知らなかった。,2311172,
759023,301372,True,Thu Oct 12 11:39:07 +0000 2017,@AmazonHelp Needed a 📦 delivered before going on travel-did not arrive in time despite assurances that there would be contact w/Carrier to expedite,759025,759022.0
74687,132725,True,Thu Nov 30 12:55:28 +0000 2017,@AmazonHelp Everyone said the same thing. Useless customer service,74688,74686.0
2970630,819385,True,Thu Nov 30 01:01:22 +0000 2017,@AmazonHelp Persona 5 😁,2970632,2970629.0
843369,320554,True,Sat Nov 25 10:26:04 +0000 2017,@AmazonHelp Thank you! Do you know why it is now saying Tuesday?:( https://t.co/mAbWfmZ4uU,843371,843368.0
37602,124163,True,Wed Nov 01 14:06:52 +0000 2017,@AmazonHelp It was scheduled for today. No one came for pick up of shipment. This is height of carelessness. @115850,"37600,37609",37610.0
917022,337704,True,Mon Oct 16 13:28:16 +0000 2017,Earlier issue was of delivery now it's of product that they deliver. Ordered case for iphone 8 plus got for 7 plus @115850 @AmazonHelp https://t.co/HcUCv3ON5E,"917021,917023",
1189749,120780,True,Thu Oct 26 09:28:04 +0000 2017,@AmazonHelp already gave you my number to connect on,"1189750,1189751",1189746.0
2899535,803280,True,Tue Nov 28 17:48:09 +0000 2017,"• Vcs que querem comprar na internet, comprem na @117086 
MELHOR LUGAR 😍 tudo baratinho e a entrega é na velocidade da luz","2899534,2899536",
1261175,415449,True,Thu Oct 26 15:03:25 +0000 2017,@AmazonHelp Why Every month close to 700 deducted from credit account against amazon prime membership..I understand that it’s 499 or so for per year...,1261174,1261176.0
716031,291338,True,Wed Oct 11 00:09:49 +0000 2017,"Everyone that knows me knows I speak my mind, good or bad. @115821 is incredible to their customer. Just wish they could deliver packages.",716029,
1775029,533431,True,Wed Nov 08 04:24:13 +0000 2017,@115833... There are so many Easter eggs responses that doesn't work in the Indian version of Echo... Will they come in time..?,"1775030,1775028",
627709,268662,True,Wed Nov 22 15:18:44 +0000 2017,@AmazonHelp Y otro que también lo tienen la misma compañia de reparto https://t.co/odenQK6Uko,627713,627708.0
1205212,403078,True,Mon Oct 16 08:28:35 +0000 2017,@AmazonHelp Yes. Retrying doesn't help. https://t.co/zFAG7FMekm,1205210,1205214.0
1668302,508078,True,Mon Nov 06 13:30:41 +0000 2017,@AmazonHelp  https://t.co/YfTOiefVMF,1668307,1668300.0
2710831,761151,True,Mon Nov 20 02:08:37 +0000 2017,"@115821 No-rush shipping = rewards with Amazon restaurants. But Amazon Restaurants in my neighborhood are terrible. A different reward, perhaps?",2710830,
970278,350255,True,Sun Oct 22 07:09:24 +0000 2017,"@AmazonHelp your service has made me completely hate your company. I will never order on it. My order reached my city 4 days ago, still 1/3","970276,970291",
525589,241593,True,Sat Dec 02 06:00:33 +0000 2017,@115850 Extremely disappointed by Amazon India prime service.. 10 day delivery time for a really small order..Then what is the use of by being a Prime Member?? Waste of money,525588,
1521817,472998,True,Wed Oct 18 00:29:00 +0000 2017,@AmazonHelp Why if the idea is great than u r company cannot give some money.,1521818,1521816.0
643733,272836,True,Fri Oct 13 05:50:21 +0000 2017,@115821 really needs to get their AMZL US drivers in check in SF/Bay Area. Constant late/missing deliveries! Unacceptable as a prime member,643731,
380786,206315,True,Mon Oct 09 10:50:19 +0000 2017,@AmazonHelp M nt able to login from my account. Its saying id already exists.,"380787,380788",380785.0
1292078,140026,True,Thu Oct 26 20:49:03 +0000 2017,"@AmazonHelp Ahhhh, não tem chance de ampliar esta promoção para kindle? :(",1292077,1292079.0
319404,192169,True,Sat Oct 07 19:15:36 +0000 2017,@AmazonHelp Tried the link same answers all against @2155 regulations. Amazon pay wallet doesn’t allow transfer back to ac,319405,319403.0
350767,199453,True,Sun Oct 08 09:44:47 +0000 2017,@AmazonHelp what's the best way  to contact AmazonUK about the below? https://t.co/SpRdSOlDgK,350766,
91413,135815,True,Thu Nov 30 15:10:15 +0000 2017,@AmazonHelp Did all that (aren't YOU the carrier?).,91412,91414.0
1449052,456243,True,Mon Oct 16 19:23:14 +0000 2017,@AmazonHelp If I pre order a digital game code will I be available to get it as soon as it releases (midnight)?,1449051,
1984312,587361,True,Thu Nov 02 01:20:58 +0000 2017,@115821 question for you guys. Can you send me a DM?,1984311,
2219966,648445,True,Fri Nov 10 13:58:14 +0000 2017,@AmazonHelp It doesn’t state a courier.. https://t.co/Qq79zAQlqY,2219967,2219965.0
551955,248656,True,Sat Dec 02 19:10:12 +0000 2017,Amazon have ruined my day @AmazonHelp,551954,
1363801,437557,True,Fri Oct 27 20:11:16 +0000 2017,@117086 cancelaram a compra do meu kindle bloquearam a conta e 0 retorno pra tentar resolver,1363800,1363802.0
2700842,734636,True,Sun Nov 19 20:37:19 +0000 2017,"@AmazonHelp Well now, delivery got pushed back to Tuesday. No explanation in the email. So 2 day shipping became 6 days.",2700840,2700843.0
91520,135841,True,Fri Dec 01 12:15:17 +0000 2017,@AmazonHelp So it now appears my parcel is lost. Ordered on prime last Friday and not delivered. Shockingly poor service https://t.co/6L6OHr52jv,91522,91518.0
318811,192056,True,Sat Oct 07 08:27:17 +0000 2017,"Hey .@115850 as the listing shows i'll be saving 100% on this item, please delivery it to my address. I'll pay delivery charges of Rs 99. https://t.co/Ndx6ahHDYw",318810,
2880503,799347,True,Tue Nov 28 08:15:39 +0000 2017,Thanku @115850  for delivering bday order to my mom before time 👍,2880502,
2679397,753913,True,Sun Nov 19 04:04:33 +0000 2017,"@115850 Order placed on 8th Nov, still not delivered. Contacted customer service multiple times, but still no resolution. #PatheticService #Prime (Order no. 403-5575038-0558746)",2679395,
166379,154648,True,Fri Nov 24 20:10:55 +0000 2017,@116875 hola que pasa si en un artículo no me sale la opción de comprar ???? https://t.co/gsNVgiS4G8,166378,
2976479,820887,True,Thu Nov 30 03:05:21 +0000 2017,"Ever wondered what happens if you ordered a couch on @115821 ? 
Delivered in ~24 hours since my order.  (My apartment is on the third floor BTW) https://t.co/NgqbEUY9xe",2976478,
1496993,467555,True,Sat Oct 28 21:12:18 +0000 2017,"90% of the time @115830 are great. But when something goes wrong, getting an answer from them is like getting blood from a stone.",1496992,
1776417,533815,True,Tue Nov 07 23:54:39 +0000 2017,@AmazonHelp é que tô ansiosa mesmo 😁,1776420,1776416.0
1266451,416533,True,Mon Oct 16 05:36:20 +0000 2017,When is the next sale for redmi 4a ? @115850,1266450,
1350299,434869,True,Fri Oct 27 17:45:33 +0000 2017,"@116316 How can I return a damaged item if the return window appears as ""closed""? I can't find a way",1350298,
555307,249650,True,Sat Dec 02 20:44:55 +0000 2017,"@115821 Honestly what goes on in your guys’ warehouse? And since customer service isn’t capable of communicating, you know no feedback gets back to the warehouses about it. Ridiculous.",555306,555308.0
1428583,451827,True,Thu Nov 02 06:28:55 +0000 2017,@AmazonHelp メッセージきました。新品を買ったのに破損してたのは残念です。,1428584,1428582.0
527124,242004,True,Sat Dec 02 07:25:28 +0000 2017,gaganagrawal: Dear amazonIN why not ship books with a #bookmark ? Most other #ecommerce sites like Flipkart do! #justathought #justasking,527123,
611084,265293,True,Wed Nov 22 14:41:08 +0000 2017,@AmazonHelp oui nickel,611086,611083.0
867379,325957,True,Fri Oct 20 18:05:01 +0000 2017,Thank you @115821 for such great customer service today! #Amazon,867378,
1489787,466018,True,Fri Nov 03 09:22:56 +0000 2017,@AmazonHelp Ordered Kindle fire Tuesday del nov 2 gt home del now 2to7nov spoke last night you will try get it del today I have prime acc  feel let down,1489789,1489786.0
2478904,708450,True,Wed Nov 15 14:44:34 +0000 2017,"@117795 Trying to order PCC in Seattle and the app has been timing out for about an hour. ""We're sorry, there was a problem and we cannot continue.""",2478901,
463414,146675,True,Fri Dec 01 02:53:47 +0000 2017,Nice job @115821! You’re earning a lot of brownie points with me. Pretty sad that this is yet another item that was shipped right away and now it’s not arriving on it’s planned date. This is the message I received. In another message it states they “think” it’ll come Dec. 1. https://t.co/mohpH6mu2P,463413,
74658,132717,True,Mon Nov 27 16:10:37 +0000 2017,@115821 I’m really disappointed with the delivery service for my orders around Oct.30 #superlate #IhavePrime #Why?,74656,
126842,144472,True,Fri Nov 24 03:12:38 +0000 2017,@117086 Olá acabei de comprar o produto Thor bomba divina na promoção e quando eu fui fechar o pedido ele parece que saiu da oferta. Por favor posso entrar em contato em detalhes com vocês?,126841,
351666,170805,True,Sun Oct 08 10:19:36 +0000 2017,"@AmazonHelp  I don't want my order anymore, don't want a replacement too. Please refund my money and everything would be fine... pleeease https://t.co/k8FQV74nAx","351665,351667",
2032976,601148,True,Sun Nov 26 13:20:55 +0000 2017,"@AmazonHelp No I don't see it on that link as I mentioned in email, it was ordered from my wife's part of the family account. Claire Roper.",2032978,2032975.0
2399183,389945,True,Mon Nov 20 11:12:45 +0000 2017,@AmazonHelp Venez en dm svp,2399184,2399182.0
909857,336115,True,Sat Oct 21 05:58:36 +0000 2017,@AmazonHelp I have purchased a Bosch Washing Machine on 18/10. Requested installation to Amazon but the installation guy is not from Bosch.,909855,
1871731,558954,True,Wed Oct 18 09:11:18 +0000 2017,"@120540 che scoraggia a rendere i prodotti, prenotandoti la spedizione con poste italiane. Grazie -.-",1871729,
2777497,775984,True,Tue Nov 21 23:41:30 +0000 2017,@AmazonHelp ??,2777498,2777496.0
80760,133917,True,Thu Nov 30 14:59:19 +0000 2017,@AmazonHelp My product was never delivered. I kept calling customer service. They keep asking me to wait for 24 hours. It's been around 240 hours ... I've complained about 5 times now.,80762,80759.0
271930,180889,True,Fri Oct 06 02:55:51 +0000 2017,"Still waiting at the doctors, it’s been 1hr &amp; 5 minutes without my kindle. I’m going through the stages of grief.",271929,271931.0
1604091,116925,True,Sun Nov 05 08:06:50 +0000 2017,@115850 महोदय मुझे अभी तक अमेज़न पे बेलेंस से पेमेंट करने पर कैश बैक नही मिला जबकि10℅ कैश बैक का आफर था और मेरे द्वारा पहले फोन से पूछा था,1604087,
1308273,425727,True,Fri Oct 27 03:53:53 +0000 2017,@115851 this is how your #amazon drivers deliver in #GlenEllyn IL #poorservice https://t.co/YFYsoPYRWn,1308272,
1387185,442773,True,Mon Nov 20 06:43:29 +0000 2017,"@115850 you guys are going down the drain with your quality. Received sub standard products with different brand against the order that you damaged good. Are taking customer money and rolling it in your system.
customer care not helpful",1387184,
969237,350065,True,Sun Oct 22 07:00:01 +0000 2017,"@AmazonHelp Guys, already gone through this link and chat process. No help. The only option is to wait. May be for ages. #apnidukaan is really pathetic.","969856,969859",969236.0
2130930,627168,True,Wed Nov 08 19:38:15 +0000 2017,"@AmazonHelp Due ordini, in casa c'era chi aspettava, uno non consegnato per destinatario ASSENTE, l'altro scrivete che il corriere non trova l'indirizzo. Penoso.",2130929,2130931.0
1736233,524192,True,Tue Nov 07 13:57:11 +0000 2017,"Ayer en un edicio cercano cuando ponía ""entregado a un vecino"". Hoy de esta manera... Así no  @116928 https://t.co/14KVqKHzZG",1736231,
440039,219443,True,Wed Oct 11 10:33:57 +0000 2017,@AmazonHelp Yes I have requested quite of number of times for a new code and it's not in any other folder have been checking,440037,440041.0
444250,220244,True,Wed Nov 22 09:29:42 +0000 2017,Oh dear @115830 I think I have a problem. https://t.co/zbpPlxQwRO,444249,
180439,158432,True,Wed Oct 04 11:38:46 +0000 2017,@AmazonHelp second failed delivery - building is a business - driver didn’t attempt today - will there be an issue delivering??,180438,
2891840,793990,True,Tue Nov 28 14:52:03 +0000 2017,Me van a llegar los complementos pero no el cuerpo. Vamos @116875 no me falles y ayudame a ver que onda con mi pedido y revisión de documentos para que me cobren mi pedido completo.,2891838,
371101,203878,True,Sun Oct 08 22:23:47 +0000 2017,So the item I ordered on @115821 was supposed to be delivered today. I check and it said 'delivery attempted' where's my stuff?!,371099,
1598843,491032,True,Tue Oct 17 09:17:11 +0000 2017,"J'espère que je l'aurai le jour de la sortie direct @120533 @115766 #CallOfDutyWWII precommande fait, plus qu'attendre 🤗 https://t.co/2mpbOuc1Wn",1598842,
2669223,751789,True,Sun Nov 19 11:39:18 +0000 2017,@AmazonHelp https://t.co/mJnChQDNed,2669225,2669222.0
233459,171578,True,Thu Oct 05 12:40:19 +0000 2017,"@AmazonHelp Sorry that your order is late, if it doesn't arrive by Saturday (this is a school address so closed on Sat.) then come back to the site.",233461,233458.0
729039,294625,True,Wed Oct 11 08:20:16 +0000 2017,@AmazonHelp how do I delete the 36 language dictionaries that are clogging up my kindle paperwhite?,"729037,729041",
295901,186468,True,Fri Oct 06 18:11:58 +0000 2017,@115821 need better transperacy between your logistic team and drivers. Currently experiencing terrible customer experience due to lack of.,295898,
1667184,507812,True,Tue Nov 07 09:42:20 +0000 2017,"@AmazonHelp will get in touch with @56660 fr sure, U NO longer accept aftr 10 dys-bit strange bt u delivered broken seal pack item - it acceptable? https://t.co/DbnDDIv9gv",1667185,1667183.0
962098,348292,True,Mon Oct 23 14:28:21 +0000 2017,@AmazonHelp Waiting for 15th NOV result. I hope u have my email id. 😜😜,962100,962096.0
1290378,421764,True,Thu Oct 26 20:17:47 +0000 2017,@117093 i tried amazon prime now in Madrid for fresh groceries. Hope you guys include more ORGANICS soon.  https://t.co/yqW6NhLmnW,1290377,
468875,138287,True,Fri Dec 01 06:23:00 +0000 2017,Voilà c’est officiel @120533 a planté ma commande!!! Un grand merci !!! Au moins un chose est sur c’est que l’option prime va vite être enlevé !!! #ComptePasSurEux #Deception,468873,
159523,152723,True,Thu Nov 23 18:05:12 +0000 2017,@AmazonHelp I signed up for a year of audible but don't seem to have my coupon for the echo. How do we fix this?,"159522,159524",
2580471,669570,True,Thu Nov 16 22:37:32 +0000 2017,@AmazonHelp No I haven't,2580473,2580470.0
2790577,778852,True,Tue Nov 21 19:59:08 +0000 2017,My first sub-par customer service experience with @115821 . Something I thought would never happen....,2790575,
637305,271112,True,Wed Nov 22 19:20:15 +0000 2017,"Si no te importa @116928 la próxima vez que compre otro vinilo, evitad meterlo en una caja 3 veces más grande y sin ninguna protección para que no vaya dándose hostias por el camino jodiéndose la carpeta. Gracias. https://t.co/MR29TLQZK7",637304,
2017579,403036,True,Wed Nov 08 17:02:52 +0000 2017,"@AmazonHelp Thebraindriver sold it. I'm sorry, I thought this was an Amazon Prime product. It doesn't look like it is.",2017580,2017578.0
2512387,716027,True,Mon Oct 30 06:18:52 +0000 2017,"@AmazonHelp Bonjour, bien sur, 
Livraison : 
Jeudi 26 octobre

Votre mode de livraison : 
Prime - Livraison en 1 jour ouvré",2512385,2512389.0
1561551,290608,True,Sat Oct 28 21:39:17 +0000 2017,"@AmazonHelp hey, so an order I placed was supposedly delivered yesterday to a resident but I never actually received it?? What do I do??",1561550,
837508,319316,True,Fri Oct 13 09:51:35 +0000 2017,@115850 Sir attached file is my son's amazon account with update mobile no. but delivery sheet shows old no creating confusion pls tk na https://t.co/gxRdDpJXrK,"837507,837509",
2886565,800548,True,Tue Nov 28 12:13:21 +0000 2017,@AmazonHelp Do you have any operators who I could understand and could actually understand me. I'm English! So far no one i've spoken to knows what they are doing and i'm going round in circles!! I've wasted over an hour on calls so far trying to get anyone to understand my issue,2886563,
