customer_tweet_id,customer_text,support_tweet_id,response_text,created_at,conversation_id
421421,@AmazonHelp I'm planning to buy the echo dot in India which comes with one year prime. What if i have an existing prime subscription?,421420,@183357 The prime membership with echo will be added to your account after the existing prime expires. ^NS,Tue Oct 10 08:18:26 +0000 2017,421421
2682929,Really @115821 ? This ordered was delivered soaking wet. Really not sure why I have a prime account.. https://t.co/Pt4axHEVbl,2682927,"@754682 Oh no, Luc! I'm so sorry about the way this package was delivered! Can you tell me who the carrier was for this item? ^CN",Tue Oct 31 16:43:27 +0000 2017,2682929
2480607,Hey @115830 please explain why I'm paying for Prime when you don't deliver my orders next day as promised?,2480605,@120620 I'm sorry for any inconvenience! Have we missed the delivery date confirmed via e-mail: https://t.co/JYQP2cD1S8? ^GM,Sun Oct 29 22:10:00 +0000 2017,2480607
2679501,"Es wäre ein Traum, wenn der Prime-Stick von @116316 und @22687 mal an einem Sonntag problemfrei funktionieren würden. Aber leider melden sie immer wieder schlechtes I-Net, obwohl dieses auf allen anderen Geräten TOP ist! Fehler liegt wohl eher bei denen!",2679500,"@753935 Hi, so macht das Streamen natürlich keinen Spaß. :( Bitte versuche mal den Stick sowie deinen Router vom Stromnetz zu nehmen und erneut zu verbinden. Lieber Gruß ^SI",Sun Nov 19 14:13:39 +0000 2017,2679501
465113,12月でamazonのプライム会員になってプライムビデオを利用し始めてから1年経ったんだけど、すごく満足してるしFire TV Stickも買っちゃった。,465112,@225630 Amazonプライムの特典やFire TV Stickをご活用頂けているようで、嬉しいです！今後とも、どうぞお楽しみくださいませ(*'▽') EK,Fri Dec 01 04:18:26 +0000 2017,465113
11021,@AmazonHelp The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.,11025,@118079 We'd still like to help. What does the tracking show in Your Orders: https://t.co/PCtircFm5C? Who is the carrier here? ^SJ,Wed Nov 01 02:12:32 +0000 2017,11024
1606827,"アマゾンプライムの特典で
shya7がきける。。感動。。 https://t.co/FoAOhhySlt",1606826,"@493586 こんにちは、Amazonです。
いつもご利用いただきありがとうございます！Amazon Musicアプリ(無料)を利用すると対象楽曲をダウンロードしてお楽しみいただくこともできますので、もしご利用でない場合はお試しください✧ ヽ( °∀° )/ ✧ MH",Sun Nov 05 02:41:00 +0000 2017,1606827
912566,"@115850 @AmazonHelp Thanks but no thanks. It is for you to get it rectified, i won't contact any support for this.",919867,@336713 Please use the secured link above to get in touch with us so that we can resolve your issue. ^AU,Sat Oct 21 11:01:32 +0000 2017,912565
333125,@AmazonHelp @AmazonHelp  . Still no resolution from your side and order not delivered,333126,@195347 I'll look into it right away.  2/2 ^EM,Fri Oct 13 06:53:00 +0000 2017,333122
2800455,@AmazonHelp I don’t know it’s lately when I order something it doesn’t arrive so I have to reorder it,2800453,"@781275 Have you spoken to customer service about your missing deliveries yet? If so, were insights or options provided? ^RM",Wed Nov 22 00:11:00 +0000 2017,2800457
2459164,"@AmazonHelp Scratch that... I wanted just a steaming app for my Amazon prime videos. How about just make it like Netflix, Hulu, crackle, YouTube, TED, etc? I can't just hit the screen button on the top of the app and connect to my smart TV and just play it? There is a million dollar idea...",2459169,"@704274 Hi Ian, you mentioned you have a smart TV, have you checked to see if the Papp is available for your TV?  For more info on how to get Prime video for different devices, please click: https://t.co/o30tkIO6ol. Let us know how you get on ^BZ",Wed Nov 15 07:37:00 +0000 2017,2459161
1031868,Hi @AmazonHelp my account has been suspended and i don't have a FAX or a Visa statement to prove my identity (i'm french),1031867,"@364157 Hello, I answered to your other tweet (in french). ^SM",Mon Oct 23 05:13:52 +0000 2017,1031868
739044,"@AmazonHelp No, I've tried 8 times today to get a new password. No emails are coming through",739043,@296754 Thanks for confirming! We'd like to review this with you live over phone or chat here: https://t.co/zYVX1Qi29G ^FD,Wed Oct 11 13:13:00 +0000 2017,739046
158846,@115850 8499 LEFT IN MY AMAZON PAY BALANCE. HOW CAN I REDDEM IT UNTIL MY AMAZON ACCOUNT UNHOLD.,2166651,@547065 If the account is on hold even customer service will not be able to assist. Please reply to the email for any insight.^SI,Thu Nov 09 09:51:28 +0000 2017,158832
421351,"@115850 I tried to replace my faulty bank with amazon and they refused for pickup, 408-9837948-7005946 . May i know the status?",421347,"@215401 Please don't provide your order details, as we consider it to be personal information. Our page is visible to the public. ^PS",Tue Oct 10 08:26:32 +0000 2017,421351
1373209,i bought mario odyssey on @115821 specifically so id get it by at the release date &amp; it might not come until tuesday?,1373208,@439605 So sorry about the delay! Were you sent an e-mail with an estimated delivery date? ^LS,Sat Oct 28 00:18:27 +0000 2017,1373209
508187,Bought my mom a XMAS gift from @115821 since we are not in the country for XMAS. Except we didn’t realize it was going to be delivered without the usual amazon box. So she saw it when they delivered it. Sad for her not being able to open anything on XMAS day. 😭,508185,"@236680 So sorry for the frustration. Some items may be sent to you in the manufacturer's box without Amazon packaging. If available, you can mark ""Ship in Amazon box"" on the checkout page to avoid revealing the contents. More information here: https://t.co/gVJIJ1erbM ^TE",Fri Dec 01 21:54:39 +0000 2017,508187
2176624,@AmazonHelp I ordered it on express prime shipping and it says November 10-15.. I haven’t gotten a shipping notice yet,2176623,@638014 Let's see what the hold up. Go ahead and contact us via phone or chat here: https://t.co/Q7Ftz6nj80 ^DA,Thu Nov 09 15:44:26 +0000 2017,2176627
929671,"@AmazonHelp This one is laser ship, the two previous were AMZL. I’m not looking for anything, other then to express frustration about it.",929672,@340572 I'd be frustrated too! We'd like to investigate the AMZL ones. Please send us your info here: https://t.co/oSItyDP6Zf ^AM,Fri Oct 13 23:49:52 +0000 2017,929667
2304430,"Another day waiting for a delivery via @116324 and another day wasted, two days in a row they have failed to deliver a package, obviously a tasking job for them. Should have gone to the shop #Fail #Hermes @AmazonHelp",2304427,@668629 I'm sorry you haven't received your order. Have you called the carrier for further insight on the delivery? ^CO,Sun Nov 12 20:25:00 +0000 2017,2304430
174529,"NEVER using @115821 same day delivery again. Subcontracted driver marked delivered - no package anywhere. Cust. Serv. says ""wait 3 days"" for it to show up. I paid EXTRA for this?!",174527,"@156917 I'm terribly sorry to hear your package hasn't arrived. Besides asking you to wait for 3 days, did our Customer Support team offer any compensation? ^EZ",Fri Nov 24 23:32:37 +0000 2017,174529
9825,"Hey @117804, é possível sincronizar minha conta do @695 para ler no Kindle?",9824,"@117803 Olá, Tiago. Atualmente essa opção não está disponível. Qualquer novidade será anunciada no nosso site e redes sociais. ^CR",Wed Nov 01 00:14:34 +0000 2017,9825
1337237,AMAZON WHERE IS MY SUPER MARIO ODYSSEY,1337235,@431908 I'm sorry for the wait. What order status and delivery dates are you seeing here: https://t.co/Y5jpI9gRhE? ^AN,Fri Oct 27 14:33:01 +0000 2017,1337237
291779,@115823 hi team I had added an amount of Rs. 600 to my amazon pay account (user ID:__email__) but it’s still not reflecting,291778,@185483 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2),Fri Oct 06 16:15:33 +0000 2017,291779
1621302,"@116090 I ordered with one day shipping . A week later, I haven't received it. Whats going on? My order number is 701-9884414-5490635",1621300,@496824 I'm sorry for the wait. We don't have access to your account via twitter. Has the order shipped? Did we miss our mark? ^CO,Sun Nov 05 16:50:26 +0000 2017,1621302
2296661,@AmazonHelp Yes the unwanted items were removed and hopefully won’t reappear but that is not how the credit was explained at all so I had to spend another 45 minutes on the phone this morning canceling an order so I didn’t get charged again. Also still out the ebook,2296662,"@666771 Provide us with your details here and a member of our team will take a closer look with you and see if we can sort this out: https://t.co/5E1lRnRDrw

Keep us posted and let us know if there's anything we can help with in the meantime! ^KN",Sun Nov 12 14:52:00 +0000 2017,2296659
319690,@115850  https://t.co/iV16hVeCFP,319688,"@192215 Our apologies for the delay. Please share the required details, here: https://t.co/GIJyeYqKE0 and we'll check this. ^YP",Wed Sep 27 15:47:00 +0000 2017,319692
276117,@AmazonHelp No I dont have time sorry,276115,@181894 Please get in touch via this link: https://t.co/JzP7hlA23B to discuss the options available with an agent when you get a chance.^JJ,Fri Oct 06 07:25:54 +0000 2017,276118
1666211,@115833 does the echo show really not have Family Vault feature?,1666210,"@507611 Thank you for reaching us. We're happy to make Family Vault available on the Echo Show. You can find more about photos on the Show here:
https://t.co/Dc7aN9aTaV. Please let us know how this helps. ^CC",Sun Nov 26 04:46:24 +0000 2017,1666211
122031,"@115821 EU SOU A MULHER MAIS FELIZ DO BRASIL
MAE TE AMO",122030,"@143195 Olá! Que livros legais! 😍 Me diga, quando você receberá o seu pedido? ^CR",Fri Nov 24 00:06:28 +0000 2017,122032
2094096,ahhh the sound of xmas @116928 :) https://t.co/IeEDztxJfF,2094095,@460461 Christmas is just around the corner 🙊💛 ^VL,Wed Nov 08 10:26:00 +0000 2017,2094096
322302,@174208 @192782 @2150 @115821 Update: still no response 🙃,322301,@192781 We'd like to help! Please reach us via phone/chat here: https://t.co/hApLpMlfHN so we can look at this closer with you. ^KP,Sat Oct 07 13:46:27 +0000 2017,322308
652057,@AmazonHelp Bah en fait j'avais fait la suppression après j'ai pris contact avec le service client mais j'ai peur d'une mauvaise surprise 😔,652059,@275060 L'agent du service client a effectué les vérifications nécessaires. Soyez assuré et n'hésitez pas à nous contacter via https://t.co/hgIrz98cdI en cas de besoin ^KD,Wed Nov 22 22:03:00 +0000 2017,652068
1692628,"Don't know why I bother paying for #AmazonPrime anymore. Order on Friday, ""Guaranteed for Saturday"", now looking like Tuesday! @115830 https://t.co/sHRrW9KboO",1692627,@267788 I'm very sorry for this wait. Did you receive a notification on a change in delivery date? ^DO,Mon Nov 06 17:38:00 +0000 2017,1692628
1311251,@AmazonHelp My phone which is ok and my @115786 #360 which isnt,1311253,@426413 What's happening on the Xbox? ^KM,Sun Nov 05 13:15:01 +0000 2017,1311252
50763,Why hasn’t my Amazon order been dispatched yet 😩📦 @AmazonHelp,50761,@127388 Sorry for the delay! We aim to deliver by the date given in your order confirmation e-mail. Have we missed that date? ^TK,Wed Nov 01 17:54:00 +0000 2017,50763
577069,@AmazonHelp But I need these delivering safely before Christmas and I’m away again on business until the 16th Dec,577067,@255817 I understand. Did you receive email confirmation of the timescale for the investigation to be completed?^TI,Sun Dec 03 09:32:26 +0000 2017,577075
712478,@AmazonHelp how much more can i pay to get my items in a box with airbags?  im tired of getting stuff dented,712476,@290388 I'm so sorry about this issue! We want to help. Have you experienced this with a recent order? ^HM,Tue Oct 10 22:22:32 +0000 2017,712478
2897571,@AmazonHelp do you accept American Express gift cards?,2897570,@802824 Yes we do! Find more information on this here :https://t.co/4pcKIaWlgi. ^DY,Tue Nov 28 17:09:26 +0000 2017,2897571
972804,@AmazonHelp i have shared  my detail many times but its not worked for my issue,972803,"@305710 We have not received your details, please fill in your details through the link with you registered email id.^GU",Fri Oct 20 10:20:00 +0000 2017,777850
2930724,"@AmazonHelp The original delivery date is today, yet the group I ordered it with I got all the other items on Monday, even the orders I put in the day after this one all arrived already. I leave for my flight at noon in 10 hours, and this package needs to urgently reach me by then.",2930726,@181838 We'd like to check that for you. Get in touch here: https://t.co/hApLpMlfHN and we'll be happy to help. ^RS,Wed Nov 29 07:45:00 +0000 2017,2930725
2314234,@AmazonHelp It worked thank you so much AGAIN!! https://t.co/jfR6kiEvcl,2314237,@671065 Perfect!! You're welcome. ^NR,Sun Nov 12 23:50:24 +0000 2017,2314236
40389,".@115821 STILL hasn’t shipped pre-ordered The Final Dossier, so filling the gap with some pre-Return #TwinPeaks crit. theory from @79409. https://t.co/hzVoUztm7V",40387,"@124854 I'm sorry for the wait! According to the order, what is the delivery date: https://t.co/Y5jpI9gRhE ? ^DD",Wed Nov 01 15:25:00 +0000 2017,40389
777177,@AmazonHelp @134682  the product arrived at Aurangabad yesterday. I demand a proper justification for your lethargic service. https://t.co/7AYYNY1MqD,777176,@305543 I'm sorry for the delay. Please contact us here: https://t.co/390YBDkwRS and we'll be happy to help. ^SH,Thu Oct 12 03:40:00 +0000 2017,777177
1547915,@AmazonHelp Order # 407-7008362-4966709 Amazon Tracking  says Attempted delivery at 11.38 PM - (cont) https://t.co/4iN0Xn0E7O,1547917,"@317647 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",Tue Oct 17 05:01:31 +0000 2017,1547916
2124836,@AmazonHelp Thanks. Would be also great if you can provide CEC protocol for users and turn on/off the TV with Alexa,2124838,"@625781 than 10,000 skills to customers in India. We'll add them soon. 2/2 ^OS",Wed Nov 08 18:47:00 +0000 2017,2124837
2394959,"Amazonのお支払い方法で 
代引きとコンビニ ATM ネットバンキング 電子マネー払いができない場合ってどうやって払えばいいのかな？
Amazonギフト券は使えるの？
#Amazon",2394958,@689504 リプライ失礼いたします。ご認識のとおり、コンビニ払いや代引きがご選択いただけない場合にはAmazonギフト券でのお支払いをご検討ください。https://t.co/pl4jhHQmXx  https://t.co/8hrEC8uPjg  HM,Sun Oct 29 08:15:00 +0000 2017,2394959
311614,"Amazonで予約したミニスーパーファミコンが来ない…
返送したメールは来たのにAmazon上でのステータスは7に到着予定の輸送中のまま
オレのスーファミはどこに行ったんだー
Amazonさん一旦回収しても良いからまた送ってくれー頼むよ",311612,@190409 このたびは、ご迷惑をおかけし申し訳ございません。本件についてご注文いただいたお客様に後日https://t.co/st4oU5QbhPよりご連絡を行わせていただきますため、そのご連絡をお待ちいただきますようお願いいたします。TN,Sat Oct 07 03:19:00 +0000 2017,311614
2915810,"@117795 has been steadily getting slower in delivering packages.  It used to be 2 days, now usually 3.",2915809,@807093 Oh no! We definitely want to help. Are you waiting on a current order from us: https://t.co/Y5jpI9gRhE ? ^NN,Tue Nov 28 23:36:00 +0000 2017,2915810
505859,Online shopping always gets me but i can’t wait until it arrives  @166740 &amp; @117795,505857,@236034 Ahh! Waiting is always the hardest part! 😁 ^JO,Fri Dec 01 21:17:00 +0000 2017,505859
259392,@AmazonHelp Any word of a hack or phishing attempts? I'm receiving lots of suspicious emails from Amazon supposedly.,259391,"@177682 To find out whether an e-mail is from us, check here: https://t.co/1gDNdYwjTG Let us know if we can still help ! ^KN",Thu Oct 05 20:39:36 +0000 2017,259392
1529914,@AmazonHelp update on that: it's not going to be back out for delivery until Monday. 2000km: 12 hours. the last 5km: can't be done in 10.,1529915,@474827 I'm sorry! Please reach out to us here: https://t.co/Q7Ftz6nj80 so we can explore our options for you! Keep us updated! ^FR,Fri Nov 03 20:18:00 +0000 2017,1529918
2392640,@120533 vous avez fait un heureux ! 🤗 https://t.co/6BnFjZsDO2,2392638,@689001 C’est clair qu’il est bien à l'aise 🐱 Mon Axel adorera aussi. Comment s’appelle votre chat ? ^ASZ,Tue Nov 14 11:07:29 +0000 2017,2392640
1268220,届いた腕時計の色全然ちげえじゃねえか！！！amazonって返品交換できるん？？(´；ω；`),1268218,@416947 (2/2)なお、出品者が発送する商品について不備がある場合には、お手数ですが直接出品者にお問い合わせくださいますようお願いいたします。 https://t.co/Gr4Zutk9FJ HM,Thu Oct 26 13:43:33 +0000 2017,1268220
91318,"@AmazonHelp No sé si se aprecia, pero el blister del juego está torcido. https://t.co/5nyCDYnQhJ",91319,@135805 ¿El pedido era gestionado por Amazon o por un vendedor independiente? ^KS,Thu Nov 30 15:21:00 +0000 2017,91321
1423794,@AmazonHelp Mon compte à été réactivé ! Merci de votre aide 💖 https://t.co/PNAOWnvt2T,1423796,@450849 À votre service😍. ^SA,Thu Nov 02 10:25:00 +0000 2017,1423795
2759731,Sorry @115821. Delivery on Nov/24 when ordering on Nov/20 is NOT two-day shipping. #NotPRIME https://t.co/sP4bVGEloT,2759729,@772198 Prime two day shipping is from when the order is shipped. Not when the order is placed. More info here: https://t.co/pceS137lGu ^BA,Tue Nov 21 04:39:00 +0000 2017,2759731
2147980,今更ながらAmazonプライム会員になった訳だが、送料無料とかに加えて色んな映画ドラマ特撮見放題はすげぇな,2147979,"@631351 ご登録ありがとうございます！°˖✧◝(⁰▿⁰)◜✧˖°
他にも写真を無制限に保存できるプライム・フォト、Amazon Musicなどの特典がございます。もし、まだ使ったことがない機能があればチェックしてみてくださいね☺MH https://t.co/ynaP0KjBar",Thu Nov 09 00:09:02 +0000 2017,2147980
2690636,"Thanks delivery driver for @115830 knock on the door and then just leave, doesn't even wait 1 minute! #poorservice https://t.co/KzGwk3eJAD",2690634,"@756415 Oh no! We're terribly sorry about that, Ben. We'd like to address this as soon as possible. Please give us a call or chat here, and we will do everything we can to sort this out for you.  https://t.co/JzP7hlA23B ^JD",Sun Nov 19 16:28:00 +0000 2017,2690636
1300361,"@115850 Order number:  402-4613869-4965128. Ordered using SBI debit card, qualifies for a cash back.When will it be credited to my acc?",1300360,"@423924 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (3/3)^GU",Mon Oct 16 09:44:00 +0000 2017,1300361
991736,Finally !! Thanks @115850 for the speedy delivery #turtlesallthewaydown #JohnGreen❤️ https://t.co/YFYn6kdgHx,991735,@354914 You're welcome. What's the book about? ^HA,Sun Oct 22 13:33:31 +0000 2017,991736
654343,@AmazonHelp Umm supposedly my package arrived ..... there’s a picture of it at my house ..... I go outside and it’s not there 😑 https://t.co/n4krbB01CB,654341,@275654 Oh no! This is not what we want to see and we're here to help. Please call or chat in to review available options here:  https://t.co/hApLpMlfHN,Wed Nov 22 22:10:01 +0000 2017,654343
2597915,"ヘルメットの支払いメール来ない
Amazon何してるば",2597914,@735530 お待たせしております。https://t.co/st4oU5QbhPが発送する商品の場合、お支払い番号は商品が出荷準備に入りしだい発行されます。詳しくは、こちらのヘルプページをご参照ください。https://t.co/MCsyqdVdSq YM https://t.co/Vto3Jpqmoa,Fri Nov 17 05:05:53 +0000 2017,2597915
323319,@AmazonHelp You guys have redefined meaning of soon = never . thats what i am facing,323320,@192996 I get your disappointment. I'll be sure to pass your feedback internally. ^SG,Wed Oct 11 10:49:00 +0000 2017,323304
2980967,"@AmazonHelp USPS. I’m glad it wasn’t the fragile package I was expecting so it was fine, it was just rude. I have the video if needed",2980969,@167956 Thank you for the information. We'd like to look further into this. Please reach out to us via phone or chat here: https://t.co/hApLpMlfHN ^JP,Thu Nov 30 05:34:51 +0000 2017,2980970
833647,"@AmazonHelp it appears we got an entirely wrong bag of items from Order #: 112-0263035-5436217.

Missing 1/2 of our order, got random items!",833644,@303548 I'm really sorry Tyler. Please check here for replacement/refund options: https://t.co/Hg0A9HYkAU ^AT,Fri Oct 13 07:04:35 +0000 2017,833647
657908,@AmazonHelp I know all of that already. Am asking for the label for the refund,657909,@276620 We're only able to provide labels for items that were shipped to you from us. Have you tried contacting the seller for more clarity on your return? Additional information on how to contact sellers can be found here: https://t.co/pXhscIaj53 ^SK,Thu Nov 23 00:02:26 +0000 2017,657906
631719,@115850 please have a look at the dates in your banner ad. https://t.co/q5feQfSgx3,631718,@269707 Thank you for flagging this. I'll have this reviewed internally. ^NR,Mon Nov 20 18:47:31 +0000 2017,631719
2868400,Man I love living in a big city. I ordered something from @115821 this morning before work and when I got home it was there! Couldn't do that in smaller cities. #TheFutureIsNow,2868399,@796594 Dasher and Dancer ain't got nothing on us! ^SG,Tue Nov 28 01:28:29 +0000 2017,2868400
2721774,Amazonから荷物きてた https://t.co/LdAjhtgngG,2721773,@763637 荷物じゃないにゃ～ん♪って感じですね(*´︶`*) TN,Mon Nov 20 10:06:25 +0000 2017,2721774
1949900,"マジで！？
プライムミュージック全然活用してないから帰ったら入れよう！",1949899,@579204 お楽しみいただければ幸いです。お気に入りの曲が見つかりますように ✨🎧😊ET,Wed Nov 08 07:07:01 +0000 2017,1949900
2768292,"@116316 ordered a book on 03/10, hasn’t shipped so I canceled it because I urgently need it but the shipping time is 01/12-19/12.",2768290,@774052 Hi Prins! Sorry to hear that. Which item did you try to order exactly? (Link or ASIN would be cool) ^AS,Tue Nov 21 11:50:00 +0000 2017,2768292
966288,@AmazonHelp streaming keeps getting interrupted today.,966286,@348152 I'm sorry for the streaming issues. Have you tried these troubleshooting steps? https://t.co/KZw23kDEcS ^RR,Sat Oct 21 23:56:31 +0000 2017,966288
2525421,@AmazonHelp It says being delivered by China post never herd of that,2525422,"@277899 The seller will be in the best position to assist with the delayed order. You can learn how to contact the seller directly here: https://t.co/pPEMdCcULq. Please keep us in the loop, and let us know what options or info the seller is able to provide. ^JN",Thu Nov 16 04:43:00 +0000 2017,2525419
2786281,"@AmazonHelp you don't understand:  I follow the ""YourOrders"" section of amazon religiously now...yes, today, I have two orders that are late.  This is becoming a new (not good) trend!",2786279,"@777901 Is there a specific carrier related to this trend of late orders? You can find out on that same ""Your Orders"" page. ^JZ",Tue Nov 21 18:48:00 +0000 2017,2786286
180119,@AmazonHelp Any updates ?,180117,"@158389 As you've shared your details, please be assured we'll work on it and get back to you at the earliest. ^HN",Wed Oct 04 11:18:00 +0000 2017,180139
1773981,@AmazonHelp where is my package? Order # 113-7991787-1310647,1773980,"@533148 (1/2) I'm sorry you haven't gotten your package! What's the latest tracking info?  https://t.co/Y5jpI9gRhE. Also, please",Wed Nov 08 03:16:28 +0000 2017,1773981
637064,@AmazonHelp we did. Problem persists. :(,637065,@271073 Understood! Please reach out to us by phone here: https://t.co/hApLpMlfHN so we can get you some real time assistance with this. ^AH,Sat Nov 25 18:48:01 +0000 2017,637060
517702,@AmazonHelp Already called. Was told carrier lost item. And can issue refund.,517704,@239373 Thank you for this information. I'm glad to hear of the options provided. ^RR,Sat Dec 02 02:19:00 +0000 2017,517700
411899,@AmazonHelp my carrier is FedEx,411898,@205738 The carrier might be able to provide more specific delivery details. You can find their info here: https://t.co/z29HAW2tDX ^LI,Tue Oct 10 00:34:34 +0000 2017,411899
535708,@116062 @115725 @115821 all my packages shipped thru @115817 have been delayed. 1 delayed for over a week. This is messing up your #reputation,535707,"@230748 Hello, Tony! I'm terribly sorry to hear your delivery has been delayed! Does the tracking show a new expected delivery date? https://t.co/Y5jpI9gRhE ^RO",Sat Dec 02 12:56:00 +0000 2017,535708
2867137,"@AmazonHelp Yeah I understand and I do participate in as much contests as I can. My luck is really bad, I know that from my exams! 😂😂",2867135,@796286 Awww...! No need to feel sorry... Hope is the magic way to success. Agree...? 🤠😎 ^SV,Tue Nov 28 01:07:30 +0000 2017,2867141
1554373,@AmazonHelp ...well? What do I do about this? &amp; how do I find these limits &amp; who to I talk to about changing them? I need this item...?,1554375,@480790 Apologies! The quantity limit refers to the max number of an item you can purchase in 7 days. The limits can't be changed.^AL,Sat Nov 04 13:24:24 +0000 2017,1554374
2350865,@115830 disgusting customer services! We have a problem with a gift voucher we received for our wedding &amp; because we don't know where it was purchased you can't help us active it. Yet you can see it is a valid code. Why it's a gift we want to use,2350863,@679467 I am sorry to hear about the poor experience and congratulations on the wedding!. When you contacted customer service did they provide any insight as to why the claim code would not redeem?,Mon Nov 13 17:56:30 +0000 2017,2350865
2107232,@AmazonHelp You are apparently.,2107233,@575107 Do you mind telling us what options were provided by our customer support team? ^DY,Sun Nov 26 13:27:00 +0000 2017,2107224
2853639,Chegando da #BlackFriday da @117086! Black Science e Preacher vão comigo para a @83006! 😍 https://t.co/xLH6lAGxrh,2853637,"@793299 Olá, Julio. Nossa, que livros legais! *-* Me diga, qual deles você vai ler primeiro? 🤔 ^CR",Mon Nov 27 20:37:00 +0000 2017,2853639
1318311,@AmazonHelp No what will I say to them?,1318312,@427887 If the order is being rejected they should be able to provide a reason to why this is occurring. Keep us updated ^CR,Fri Oct 27 08:51:32 +0000 2017,1318309
1452928,Wtf @115821 https://t.co/MyervkfgEV,1452926,@457181 I am so sorry about your package! You can find your return options here: https://t.co/UJtaNP3cYk I hope this helps! ^LS,Thu Nov 02 18:00:01 +0000 2017,1452928
1135201,@AmazonHelp My student prime has been activated yet I've still been charged for normal prime hence why I have contacted you,1135202,"@387435 I'm so sorry for this experience, Niha. We'd like to look into this further. Please contact us here: https://t.co/JzP7hlA23B ^HS",Tue Oct 24 20:55:33 +0000 2017,1135197
805628,@115830 my tv arrived all smashed and broken 😢😢😢 https://t.co/TeuxSTrZch,805626,"@311971 We're sorry to see this, Andrew! Please contact our support team to review available return options: https://t.co/hApLpMlfHN ^WM",Thu Oct 12 17:32:00 +0000 2017,805628
937984,"@117804 Eu tenho um oásis. Só falta a piscina, a moça e a paisagem",937981,"@342341 Uma vida quase perfeita, Lucas 😌 ^LG",Sat Oct 21 18:44:35 +0000 2017,937986
1439784,@AmazonHelp Pls help,1439785,@454125 Certainly. May I know if you have shared the details through the link provided earlier? ^PR,Thu Nov 02 16:29:00 +0000 2017,1439791
2104919,@AmazonHelp Merci. Je dormirais beaucoup mieux ce soir. Bonne soirée à vous.😁,2104920,@136727 Bonne soirée à vous aussi 😊 ^MA,Wed Nov 08 18:14:03 +0000 2017,2104907
1620658,@AmazonHelp Its under https://t.co/rE25dsm1T3,1620660,"@496691 Thank you for confirming, Rajiv. What options have you been given so far from your calls and e-mails? ^FD",Sun Nov 05 17:24:23 +0000 2017,1620652
575943,"I am really dissatisfied with Amazon for having given me a refurbished model of Note 8 twice, even the replacement issued was refurbished.  I really hate to say that being an Amazon prime customer, hasn't paid back off much.
ORDER1 # 114-1472962-1281006 @AmazonHelp",575941,"@255520 Sorry to hear that, Sukrut. We would ask that you don't share personal information, such as order numbers, over Twitter as it is public. Can I ask which Amazon site you placed the order on (.com / .co.uk / etc)?^TI",Sun Dec 03 08:37:00 +0000 2017,575943
924403,"Just ordered 4 new books from @115821 for less than $18. You rock, @115821! #bookworm",924402,@339375 We're on a mission to end empty selves all across this land! The struggle is real! #shelveawarenesssaveslives ^FR,Sat Oct 21 13:59:34 +0000 2017,924403
166351,@AmazonHelp que me recomendáis oh mis amores platónicos?,166353,@154644 😍🙊 ¿Qué tipo de series te gusta ver? 🤔,Fri Nov 24 21:33:26 +0000 2017,166352
1024214,@AmazonHelp The customer representative assured me of replacement but they refunded the balance for the product which I bought in an offer #fake,1024215,"@362387 However, since a refund is issued, the replacement order cannot be dispatched. 2/2 ^RS",Sun Oct 15 11:31:28 +0000 2017,1024212
2170837,@AmazonHelp By what time can we expect today's episode of Young Sheldon to be available on Amazon prime?,2170839,@125408 It is currently available for streaming on Prime Video. Kindly check here: https://t.co/Br3hA3alPj. ^VN,Thu Nov 09 14:37:29 +0000 2017,2170843
2254555,"Well Amazon is about to lose a ton of my business. I ship everything to work so nothing's gets swiped off my porch, which was fine w/UPS delivering. They are now passing stuff off to their own drivers who can't deliver during business hours.",2254554,@656709 We'd like to take a closer look into the delivery and available options. Please send us your information and any other details here: https://t.co/7os3tDRbRX ^LI,Fri Nov 10 23:30:44 +0000 2017,2254555
2308650,"@AmazonHelp こちらこそ、何時もありがとうございます！
とても良い買い物が出来ました〜",2308652,@669643 何よりも嬉しいお言葉ありがとうございます！今後ともよろしくお願いいたします。😊😊😊ET,Mon Nov 13 03:32:00 +0000 2017,2308651
2146451,"@AmazonHelp no no, non è colpa vostra! è un venditore esterno, ma mi fa ridere che arrivi in 3gg e rimanga ad aspettare 15 per la consegna.",2146453,@630977 in questo caso potresti contattare il venditore seguendo le istruzioni di questo link: https://t.co/I8ye26GYAy. ^FA,Thu Oct 19 10:02:50 +0000 2017,2146452
69780,"Hi @115850...im confused i have 2 items in my cart...but each of them has different sellers with lesser price in the ""sellers tab""...why is it so and is it save to buy from them???",69779,@131807 I understand you're concerned regarding the price and authenticity of the products. Please reach out to us here: https://t.co/vlvfJr4nN9 and we will help you. ^AH,Thu Nov 30 09:46:35 +0000 2017,69780
670458,"@AmazonHelp I had called to confirm a price/see about a deal on a TV and the person I spoke to wasn't really listening to my question, only told me info I could find on Google, and when I was becoming frustrated trying to explain he made a condescending remark about my voice.",670460,@224749 So sorry to hear about the experience you had Sarah. Have you had the opportunity to report this directly to us after the call? Anything which we can help you now with regards the TV deal? ^NV,Thu Nov 23 13:25:27 +0000 2017,670459
